1.072273172188985,0.6463008526941163
20.580996042213936,-834.6530165223423
23.399622167968023,-837.4224432176725
29.686138769413603,-1209.349736222997
34.366857642544964,-1159.3593446671755
38.096765280437175,-1152.1865357458555
60.745290799923005,1524.692551529168
76.83168829084853,-1190.7864057754891
88.38739288713417,210.60301749227926
100.96397247295769,-407.6587113155781
112.24744805286545,86.81320010202641
125.34236769831534,-13.75704041708817
127.54461280001514,-10.854887187067218
128.63239073646852,-11.063658812517879
134.6666866284744,19.81467175820757
149.74808978834741,-2487.8366765701985
174.9040897917603,286.56528561908505
191.83359738657288,-366.93247564824236
209.1703589726429,454.7621784731041
224.55941750636853,155.04989914287535
226.14260186403146,149.34637430819302
229.39606320153376,127.1740951282396
242.51890499065684,1286.0708753824283
256.4430475492597,762.9819042520265
273.3295680762352,2864.0197759742878
286.14184333041874,365.7370801551513
299.6587438987535,3226.9158508498645
300.4103499812228,3269.3072512174754
303.1589125670314,3407.792650826022
318.82873171377116,-1432.0778305436552
329.2866219258784,965.9429546056763
341.9881860613344,-583.1089950071066
355.44705098577157,-91.19314988126207
367.86385768289495,-2243.9208498978637
391.0018496327757,982.214542340082
408.68362941138673,-1651.9944351434742
442.08629873942,1550.4597768688095
444.8912836437419,1554.231467886436
449.15770733253726,1678.4134199195269
454.0107878123057,1627.402894186701
458.6068201265616,1791.5236887430908
483.02770653789617,-3762.2844825589186
502.7120769766143,874.1728463834216
507.12838085845607,806.2393085807863
518.8990305126651,2632.663097877348
520.7841990603101,2684.619440471864
521.1568178478262,2691.4911793224364
539.037514249198,-258.1671834383608
545.5001925768464,-236.38850094173938
547.0976680016619,-233.6021917410555
551.210452329896,-162.75550827671148
559.1017006339224,-328.51556859991626
567.1713795505556,-255.85403095871496
570.1376684489594,-259.49189326988704
585.220703287497,1933.0133390123106
608.7431979333868,-1177.2551613804787
623.5586369547267,183.7171106829763
625.7142113163097,209.82588134598439
660.3284874772063,4532.711803980111
674.8247814316829,1400.4809620482454
694.7443656885615,16508.099384111145
709.3135936833222,1094.0790566763449
722.6757174034885,17335.759038115604
732.9331218048978,8244.932585399838
740.8682664363346,10399.485707491816
747.7744543702079,7366.562951241923
749.2090120822925,7206.775263212404
756.1150845963323,4344.186779420776
759.3427057109477,4616.041312333405
771.6013466265715,-5605.456712233863
777.8695947372614,-3433.4266614413305
791.5658486693071,-20128.441993442084
808.5513968095405,-2502.554162482439
810.1196298947957,-2311.8558137147734
812.9067503698883,-2032.753797956983
816.9140031919144,-2330.817822367213
822.7179028932279,-2040.6174305119857
827.639924214904,-2571.852466951962
845.8252941200308,12674.348381005155
849.9955423759251,12454.227889858548
850.0036814223332,12453.857913769487
877.915626513326,-4189.386468835602
894.7285234297469,18997.04072980294
934.488290772799,-13696.749682910731
946.5843756661418,-5403.2825193568815
956.1380231497704,-8300.910084011908
958.3986499107903,-8366.472922834619
963.5171360174867,-9460.697664600973
978.9787383635878,3111.6126982830374
984.9935631845018,826.4870893940945
992.9958637653676,3587.1559863104326
